age,height_cm,weight_kg,potential,international_reputation,weak_foot,shooting,passing,dribbling,defending,physic,value_eur
30,187,76,67,1,3,65,58,64,41,77,725000
28,191,81,67,1,2,30,48,47,67,73,625000
27,175,72,67,1,3,39,54,52,66,77,625000
31,171,66,67,1,3,66,59,73,27,47,675000
27,188,82,67,1,3,68,44,57,31,72,825000
29,182,79,67,1,3,69,65,66,49,69,750000
28,188,85,67,1,4,64,48,66,23,72,800000
32,191,79,67,1,4,67,53,60,32,64,600000
29,184,82,67,1,4,65,50,65,27,75,750000
27,172,68,67,1,3,43,57,62,63,71,625000
27,170,64,67,1,2,53,68,70,55,61,775000
30,167,62,67,1,3,29,62,68,60,69,550000
30,179,66,67,1,3,67,51,60,36,63,725000
26,183,78,67,1,3,49,64,66,63,67,0
31,177,76,67,1,3,51,67,65,66,62,500000
30,173,70,67,1,3,55,61,64,68,64,575000
28,178,74,67,1,4,57,61,70,60,63,600000
29,185,85,67,1,3,44,61,61,66,79,575000
27,176,69,67,1,3,49,65,70,31,48,800000
30,178,70,67,1,4,64,52,68,31,59,725000
31,180,75,67,1,2,33,44,39,66,76,525000
29,176,70,67,1,5,45,61,67,61,62,575000
33,180,78,67,1,3,21,29,35,73,64,0
28,167,62,67,1,4,62,65,67,43,42,775000
30,187,68,67,1,2,34,54,61,64,67,550000
29,178,71,67,1,4,62,58,67,37,72,750000
28,178,74,67,1,4,61,58,69,28,58,775000
34,192,84,67,1,3,69,44,56,25,71,400000
29,177,74,67,1,4,63,55,71,29,59,750000
32,176,73,67,1,3,58,62,66,65,74,450000
31,186,78,67,1,3,37,53,50,68,73,525000
28,178,77,67,1,3,59,61,67,39,67,775000
29,172,67,67,1,3,50,60,69,65,61,600000
27,182,77,67,1,3,44,58,58,65,73,625000
33,183,79,67,1,3,48,60,57,63,73,300000
34,185,78,67,1,3,42,46,41,64,69,230000
28,179,76,67,1,2,60,55,68,58,60,800000
27,179,78,67,1,3,63,61,68,46,58,800000
31,179,71,67,1,3,63,59,61,43,69,675000
36,174,67,67,1,3,45,67,58,64,68,240000
31,183,82,67,1,3,36,45,41,65,80,525000
26,170,77,67,1,4,51,61,67,64,66,650000
32,176,72,67,1,3,47,68,66,63,70,575000
30,178,72,67,1,2,58,57,71,38,67,725000
27,178,72,67,1,3,62,66,66,51,62,800000
31,185,87,67,1,3,67,41,57,28,81,675000
29,167,62,67,1,2,55,66,70,37,42,750000
28,178,69,67,1,3,41,55,54,65,74,625000
32,173,71,67,1,3,65,61,70,28,59,600000
28,193,80,67,1,3,64,56,67,31,69,800000
30,194,92,67,1,3,34,42,31,66,77,575000
30,191,85,67,1,3,30,46,40,65,75,575000
28,184,80,67,1,3,27,55,54,66,70,625000
29,190,80,67,1,3,57,63,64,60,70,575000
32,179,73,67,1,2,25,36,49,66,74,450000
31,174,67,67,1,3,51,56,63,67,68,500000
29,184,82,67,1,2,29,42,54,66,74,600000
34,183,68,67,1,3,68,51,65,27,60,400000
28,178,74,67,1,2,58,71,68,61,63,625000
28,179,71,67,1,3,48,56,62,64,68,600000
30,183,78,67,1,2,34,40,49,68,66,575000
29,174,70,67,1,3,57,60,69,27,60,750000
29,180,75,67,1,4,68,66,66,62,68,600000
26,173,82,67,1,3,39,59,61,63,71,650000
30,181,75,67,1,4,66,63,67,32,70,725000
27,190,86,67,1,3,70,43,57,31,75,825000
31,188,78,67,1,3,63,55,68,36,67,675000
28,185,75,67,1,2,33,54,58,69,70,625000
28,170,74,67,1,2,56,68,66,37,56,775000
28,186,74,67,1,5,62,51,71,25,62,775000
27,175,72,67,1,2,49,62,63,64,67,625000
29,172,65,67,1,3,59,62,71,42,48,750000
35,172,70,67,1,3,58,68,67,32,41,325000
29,170,70,67,1,3,61,69,68,36,58,750000
28,183,74,67,1,4,55,64,63,59,70,600000
26,178,75,67,1,3,54,61,63,63,73,650000
28,169,72,67,1,2,56,62,71,36,54,775000
28,176,69,67,1,3,61,66,71,60,70,625000
30,170,71,67,1,2,63,70,71,46,74,700000
29,169,67,67,1,2,62,64,65,69,62,0
29,185,80,67,1,3,49,59,59,65,74,600000
28,185,78,67,1,4,62,62,63,66,73,600000
28,180,70,67,1,3,56,64,69,56,68,775000
32,185,80,67,1,4,44,66,67,63,69,425000
26,174,81,67,1,3,57,62,67,64,73,825000
27,178,74,67,1,3,65,62,71,45,60,800000
29,183,75,67,1,2,47,58,61,65,75,575000
29,187,79,67,1,3,71,67,63,30,73,750000
28,188,81,67,1,2,52,55,59,65,73,625000
30,178,73,67,1,4,65,67,66,53,63,725000
30,168,65,67,1,2,53,61,73,56,77,700000
27,178,71,67,1,4,66,62,67,29,59,800000
28,176,73,67,1,2,39,50,66,69,67,600000
29,171,69,67,1,3,57,67,67,62,65,600000
28,187,78,67,1,3,28,37,48,69,69,625000
30,173,71,67,1,4,65,55,70,28,70,725000
28,176,77,67,1,3,55,57,66,65,69,600000
30,181,83,67,1,3,50,57,57,64,85,575000
28,167,75,67,1,3,62,66,69,29,64,775000
28,170,75,67,1,3,30,58,65,63,71,600000
29,180,72,67,1,3,29,48,60,67,70,575000
32,193,87,67,1,2,48,60,54,66,77,450000
28,177,74,67,1,3,67,55,70,29,55,775000
22,182,79,67,1,3,34,51,59,70,69,0
35,183,86,67,1,3,47,49,45,66,76,180000
30,185,70,67,1,3,61,59,66,34,66,725000
27,178,74,67,1,3,55,61,71,39,56,800000
26,175,70,67,1,3,54,56,71,25,58,825000
30,167,64,67,1,3,67,63,68,44,57,725000
28,174,68,67,1,3,59,60,72,35,49,775000
26,172,68,67,1,3,60,61,71,27,52,825000
28,182,83,67,1,3,28,37,42,66,74,625000
34,184,72,67,1,3,52,62,55,71,66,220000
34,187,77,67,1,3,51,61,52,66,68,230000
34,177,78,67,1,3,39,63,46,67,69,230000
34,179,78,67,1,2,61,56,72,66,76,230000
26,181,78,67,1,4,56,69,72,29,63,825000
26,178,74,67,1,3,57,73,64,27,51,825000
26,183,75,67,1,3,69,54,73,33,58,825000
26,175,63,67,1,3,56,62,66,63,61,650000
30,181,69,67,1,2,56,67,66,41,52,725000
26,182,76,67,1,3,60,63,67,30,62,825000
34,180,73,67,1,5,56,68,72,31,58,375000
30,178,78,67,1,2,55,71,69,61,68,550000
30,172,71,67,1,4,61,65,67,53,66,725000
29,170,68,67,1,3,69,64,66,37,63,750000
28,185,79,67,1,3,64,61,68,34,70,800000
29,175,60,67,1,3,35,51,60,66,57,575000
32,181,72,67,1,3,33,44,48,68,63,450000
26,170,70,67,1,3,60,66,68,39,65,825000
29,192,82,67,1,3,69,48,61,29,66,750000
32,170,67,67,1,3,63,68,67,52,59,600000
30,176,73,67,1,3,48,64,65,64,76,550000
31,172,72,67,1,3,43,59,65,66,61,500000
34,189,83,67,1,3,49,59,60,65,76,230000
30,172,69,67,1,3,63,61,71,30,55,725000
27,174,71,67,1,3,62,62,69,29,52,800000
29,181,74,67,1,3,23,35,50,67,67,600000
29,195,83,67,1,2,28,42,45,67,71,600000
28,186,78,67,1,3,61,59,67,45,72,775000
30,189,81,67,1,4,69,68,63,45,64,725000
34,190,79,67,1,4,53,54,56,69,71,220000
30,181,71,67,1,2,65,62,66,36,69,725000
30,175,71,67,1,3,71,58,68,28,57,725000
34,182,75,67,1,3,68,49,66,36,64,400000
30,184,77,67,1,4,68,67,65,35,54,725000
28,165,65,67,1,3,59,61,70,26,54,775000
27,185,77,67,1,2,64,64,72,39,59,825000
28,186,80,67,1,3,67,66,66,60,77,775000
28,185,82,67,1,3,61,64,69,42,66,775000
30,180,80,67,1,2,23,51,55,67,72,550000
25,176,72,67,1,3,58,65,65,64,73,825000
28,184,75,67,1,2,61,65,64,62,71,625000
27,175,67,67,1,3,49,65,71,50,51,800000
29,185,80,67,1,3,48,53,55,67,73,600000
18,181,70,88,1,4,51,68,66,60,64,1300000
17,161,61,87,1,4,61,64,70,26,36,1400000
19,176,61,85,1,3,58,60,76,35,42,1400000
17,180,65,85,1,4,64,47,71,28,57,1300000
18,182,75,85,1,3,63,42,72,17,54,1300000
20,176,70,84,1,3,54,57,65,39,68,1400000
19,164,60,84,1,3,54,62,73,30,49,1400000
17,180,70,84,1,3,56,61,63,65,63,1100000
19,185,70,83,1,4,65,40,65,28,66,1400000
19,182,64,83,1,4,63,50,73,24,59,1400000
18,170,65,83,1,2,61,59,73,36,42,1300000
19,183,77,83,1,3,63,47,66,31,59,1400000
19,189,71,83,1,3,65,61,69,34,56,1400000
19,174,64,82,1,2,52,64,73,54,58,1200000
20,174,62,82,1,2,60,59,67,37,40,1400000
19,183,75,82,1,3,59,60,73,20,51,1400000
21,175,75,81,1,3,61,63,68,46,58,1400000
19,185,70,81,1,3,58,69,64,53,50,1400000
19,175,75,81,1,3,61,52,71,21,54,1400000
19,179,68,81,1,3,55,66,67,57,61,1400000
19,183,77,81,1,3,53,62,66,60,72,1400000
18,167,60,81,1,3,59,64,68,33,43,1300000
18,185,76,81,1,3,39,57,63,65,58,1200000
21,170,63,81,1,4,61,62,68,32,43,1400000
20,186,77,80,1,3,30,38,42,67,74,1300000
20,183,74,80,1,3,44,57,63,65,76,1300000
20,179,77,80,1,3,53,59,75,27,60,1400000
21,182,77,80,1,2,36,46,54,66,64,1300000
20,173,77,80,1,3,65,54,70,31,68,1400000
20,183,75,80,1,4,65,57,66,39,50,1400000
21,180,70,80,1,3,65,49,62,23,59,1400000
21,187,74,80,1,3,51,64,65,64,66,1400000
18,176,65,80,1,2,38,56,70,62,59,1200000
21,172,68,80,1,3,51,59,68,60,65,1300000
19,171,65,80,1,3,59,49,77,33,52,1400000
20,182,72,80,1,3,48,59,62,65,69,1300000
19,179,74,80,1,3,55,61,68,29,53,1400000
18,184,72,80,1,2,35,48,49,66,66,1200000
20,190,78,80,1,4,37,43,48,66,66,1300000
22,178,79,79,1,3,48,62,52,66,71,1100000
21,187,80,79,1,3,29,38,37,67,72,1100000
20,185,70,79,1,2,57,55,68,32,62,1200000
20,180,77,79,1,3,49,62,64,64,70,1100000
21,189,81,79,1,3,63,57,62,35,64,1300000
19,177,70,79,1,2,60,60,68,37,53,1200000
20,176,71,79,1,2,62,65,72,46,51,1200000
20,190,77,79,1,3,54,59,63,65,80,1200000
19,191,84,79,1,3,40,46,47,64,76,1100000
21,165,63,79,1,2,48,57,62,65,65,1100000
20,185,80,79,1,3,31,40,42,65,74,1100000
20,182,75,79,1,3,54,63,69,58,57,1200000
18,178,75,79,1,3,55,64,68,59,68,1100000
18,170,65,79,1,5,59,60,68,26,55,1200000
20,178,67,79,1,3,57,62,67,40,44,1200000
21,178,64,78,1,3,48,56,62,64,70,1000000
21,182,77,78,1,3,63,52,64,28,60,1200000
20,181,70,78,1,3,45,63,69,62,64,1000000
21,181,79,78,1,3,40,53,60,63,77,1000000
20,170,67,78,1,3,58,67,68,53,47,1100000
21,181,70,78,1,2,47,62,65,62,67,1000000
20,189,83,78,1,3,54,65,68,55,61,1100000
21,173,73,78,1,3,56,62,64,43,60,1200000
20,188,70,78,1,3,33,44,42,68,67,1000000
20,185,75,78,1,3,35,50,61,67,67,1000000
20,182,75,78,1,3,46,62,60,59,70,1100000
20,172,70,78,1,3,65,58,71,36,59,1200000
20,176,74,78,1,4,61,58,68,23,59,1200000
19,183,84,78,1,3,61,60,67,54,75,1100000
20,180,73,78,1,3,41,59,57,63,63,1000000
19,188,76,78,1,2,42,59,51,65,68,975000
18,180,75,78,1,3,49,61,65,62,63,1100000
21,178,83,78,1,2,66,63,65,34,60,1200000
19,170,62,78,1,3,45,64,62,63,51,975000
18,178,72,78,1,4,48,65,66,53,51,1100000
21,185,79,77,1,2,30,49,50,65,65,975000
21,177,76,77,1,3,57,59,70,26,45,1100000
21,170,72,77,1,3,62,65,69,58,59,1100000
22,175,77,77,1,3,55,57,68,34,67,1100000
22,183,75,77,1,3,63,60,64,29,60,1100000
21,170,69,77,1,3,60,62,70,25,58,1100000
22,183,78,77,1,3,30,45,57,63,75,975000
21,187,78,77,1,3,27,38,42,64,74,975000
21,182,73,77,1,3,64,51,65,33,66,1100000
23,186,79,77,1,3,38,34,44,66,73,975000
21,185,83,77,1,3,41,55,53,68,71,975000
21,175,73,77,1,2,47,57,66,63,60,975000
21,183,76,77,1,3,52,66,69,58,61,1100000
22,183,75,77,1,3,57,63,64,63,64,950000
20,190,78,77,1,2,34,41,43,67,70,975000
19,181,74,77,1,4,47,56,66,61,70,925000
20,180,75,77,1,3,58,51,69,27,63,1100000
22,187,76,77,1,3,34,56,57,63,60,950000
20,184,79,77,1,3,63,59,67,31,63,1100000
22,180,72,77,1,3,27,49,58,63,62,950000
20,170,66,77,1,4,67,61,68,31,50,1100000
20,180,75,77,1,3,58,62,67,29,58,1100000
21,177,68,77,1,3,46,61,66,62,68,975000
21,185,80,77,1,3,64,51,63,26,68,1100000
22,173,65,77,1,4,66,62,70,40,53,1100000
21,187,75,77,1,3,38,42,50,67,64,975000
20,176,65,77,1,3,59,56,73,29,44,1100000
21,178,77,76,1,3,59,57,70,38,60,1000000
21,186,82,76,1,3,52,62,63,66,66,925000
22,185,85,76,1,3,62,47,63,32,73,1000000
22,174,69,76,1,3,48,64,63,59,67,1000000
22,177,71,76,1,4,62,64,74,40,54,1000000
21,173,70,76,1,4,55,62,69,46,64,1000000
21,189,81,76,1,3,28,47,53,66,67,925000
22,182,75,76,1,3,26,52,54,65,65,900000
23,178,84,76,1,3,49,62,62,61,71,900000
21,177,72,76,1,3,54,63,68,59,73,1000000
22,180,70,76,1,3,52,55,64,65,75,900000
20,179,68,76,1,3,59,65,70,37,38,1000000
21,170,69,76,1,2,56,53,68,64,73,1000000
21,186,76,76,1,2,25,44,41,66,68,925000
21,179,72,76,1,4,50,60,49,66,61,925000
20,193,92,76,1,4,61,51,68,23,73,1100000
22,190,76,76,1,3,44,51,49,65,72,900000
21,182,74,76,1,3,65,55,73,34,44,1000000
21,170,67,76,1,2,44,60,59,62,68,900000
20,175,66,76,1,4,48,64,64,51,66,1000000
20,175,73,76,1,3,35,58,63,62,68,900000
22,179,73,76,1,3,62,62,68,61,69,1000000
20,185,73,76,1,3,53,62,69,41,62,1000000
20,185,78,76,1,3,41,49,56,63,69,900000
20,175,69,76,1,3,32,58,56,62,59,900000
21,175,74,76,1,3,36,58,63,63,67,900000
19,176,76,76,1,3,46,55,56,67,66,875000
21,187,77,76,1,4,58,61,64,57,67,1000000
22,178,68,76,1,3,38,56,65,63,57,900000
20,180,73,76,1,3,57,67,67,51,53,1000000
20,180,70,76,1,3,64,53,64,33,63,1100000
21,180,70,76,1,3,65,53,65,25,63,1100000
22,175,72,76,1,3,54,62,66,63,63,900000
19,165,55,76,1,4,55,59,70,32,42,1000000
21,183,75,76,1,3,57,58,64,61,62,1000000
19,177,67,76,1,3,60,61,68,42,48,1000000
21,186,77,76,1,3,33,39,47,67,68,925000
19,178,63,76,1,3,55,58,62,39,58,1000000
21,172,69,76,1,3,60,59,70,41,52,1000000
19,174,71,76,1,3,59,63,64,61,67,0
23,180,72,75,1,3,36,56,66,61,67,850000
23,180,72,75,1,3,49,64,62,60,73,850000
21,192,81,75,1,3,43,57,61,65,65,850000
22,181,74,75,1,3,52,62,64,56,69,850000
23,192,80,75,1,4,57,62,66,62,75,850000
23,183,70,75,1,3,64,55,65,35,66,1000000
23,168,66,75,1,3,58,64,66,39,52,1000000
22,191,79,75,1,3,35,53,55,67,66,850000
23,172,68,75,1,3,62,60,70,36,38,1000000
22,183,77,75,1,4,64,47,61,32,63,1000000
21,178,66,75,1,3,46,64,66,57,69,975000
23,169,67,75,1,3,50,63,70,33,55,1000000
22,174,68,75,1,3,66,54,65,31,73,1000000
22,177,65,75,1,2,59,65,65,29,60,1000000
22,178,72,75,1,3,37,49,62,64,60,850000
22,172,66,75,1,3,59,65,67,61,65,975000
22,191,82,75,1,3,31,52,46,66,67,850000
20,180,72,75,1,3,50,65,71,41,50,1000000
20,193,98,75,1,3,64,53,59,37,81,1000000
21,190,82,75,1,2,67,61,69,20,67,1000000
20,188,70,75,1,3,37,45,52,64,74,875000
23,183,80,75,1,2,67,63,63,34,72,1000000
22,175,70,75,1,3,28,54,60,65,60,850000
21,183,71,75,1,3,43,61,67,62,66,850000
23,185,73,75,1,3,35,47,50,64,71,850000
21,190,82,75,1,4,39,54,54,65,71,875000
22,180,80,75,1,3,65,63,66,50,66,1000000
23,182,71,75,1,3,47,63,68,58,64,1000000
21,178,74,75,1,3,61,60,68,31,58,1000000
18,159,58,75,1,3,58,62,66,38,57,925000
19,173,62,75,1,3,65,63,70,26,46,975000
21,185,72,75,1,4,32,54,56,65,67,875000
23,184,75,75,1,3,50,62,68,60,65,975000
22,180,65,75,1,4,48,56,65,59,61,850000
20,183,75,75,1,3,67,65,64,57,72,975000
22,184,79,75,1,3,41,60,65,63,67,850000
21,181,75,75,1,3,56,65,67,57,53,975000
20,183,75,75,1,3,52,67,66,58,59,975000
22,174,64,75,1,3,60,62,71,49,58,1000000
22,185,68,75,1,2,40,56,54,66,65,850000
21,184,80,75,1,3,25,39,39,66,70,875000
23,177,69,75,1,3,64,59,72,33,58,1000000
19,177,66,75,1,3,60,62,66,35,56,975000
21,166,63,75,1,3,59,57,73,30,51,1000000
24,188,79,74,1,3,36,54,63,63,77,825000
23,174,69,74,1,3,50,60,68,57,69,950000
22,184,79,74,1,3,46,60,64,59,68,800000
22,183,76,74,1,2,54,63,66,58,68,925000
23,176,76,74,1,3,61,69,68,59,67,925000
23,169,70,74,1,2,63,56,67,30,68,950000
22,181,74,74,1,3,56,64,67,56,64,925000
22,180,73,74,1,4,60,61,66,52,63,950000
21,182,84,74,1,3,29,44,51,66,70,825000
23,182,75,74,1,3,36,56,61,66,65,800000
21,166,69,74,1,4,58,62,72,34,56,950000
23,181,70,74,1,3,59,57,63,61,71,825000
22,188,70,74,1,3,39,52,52,66,66,825000
22,183,75,74,1,3,62,64,69,55,58,950000
21,175,67,74,1,3,42,54,62,63,70,825000
22,183,68,74,1,2,48,68,68,59,60,825000
21,178,65,74,1,3,56,61,68,59,68,825000
20,170,62,74,1,3,57,65,70,39,35,950000
22,178,70,74,1,3,57,67,70,48,61,950000
21,173,67,74,1,3,35,59,70,56,55,950000
22,178,69,74,1,4,53,56,67,41,61,950000
22,180,76,74,1,2,39,55,61,66,64,800000
21,185,79,74,1,3,45,60,62,62,68,825000
23,183,79,74,1,3,31,42,41,66,65,825000
22,182,75,74,1,3,61,62,67,62,72,800000
21,174,70,74,1,3,61,49,66,28,54,975000
23,175,72,74,1,3,68,52,64,22,61,950000
21,187,83,74,1,3,55,62,66,58,67,950000
19,177,71,74,1,3,63,58,65,28,60,925000
22,175,78,74,1,3,46,59,55,64,72,825000
23,180,74,74,1,3,25,42,31,68,65,0
22,191,82,74,1,2,43,46,47,63,75,825000
19,174,64,74,1,3,45,59,62,65,59,775000
21,171,63,74,1,3,57,62,67,45,61,950000
21,181,75,74,1,3,59,69,58,58,69,825000
23,170,62,74,1,3,42,51,65,61,70,800000
22,185,75,74,1,3,66,60,67,33,54,950000
23,176,62,74,1,4,66,58,70,25,52,950000
20,175,62,74,1,3,60,66,68,44,51,950000
21,185,79,74,1,4,64,60,68,34,64,950000
22,170,75,74,1,3,61,60,69,39,55,950000
20,174,73,74,1,3,40,50,59,63,67,825000
23,180,72,74,1,3,63,60,70,24,59,950000
22,187,77,74,1,3,41,43,49,65,73,825000
22,185,76,74,1,3,58,65,65,63,71,925000
22,188,76,74,1,3,43,53,56,64,68,825000
21,168,60,74,1,3,60,60,73,29,38,950000
25,186,80,73,1,3,27,50,52,67,70,775000
25,184,85,73,1,3,37,56,58,64,72,775000
23,196,84,73,1,3,33,42,38,63,78,775000
23,185,73,73,1,3,63,47,64,25,59,925000
24,180,77,73,1,3,47,55,67,61,67,750000
24,179,77,73,1,3,61,65,67,52,57,900000
23,173,70,73,1,3,64,56,71,23,56,900000
24,178,70,73,1,2,51,68,68,53,55,900000
24,183,78,73,1,4,61,50,64,27,73,925000
22,178,68,73,1,3,55,60,75,19,48,900000
22,183,78,73,1,4,65,56,64,26,54,925000
22,179,80,73,1,3,37,58,63,62,71,750000
23,176,75,73,1,2,41,56,65,61,73,750000
24,186,81,73,1,3,67,47,62,28,72,925000
21,180,67,73,1,4,58,57,67,29,57,925000
23,186,78,73,1,3,28,59,52,65,70,0
24,173,91,73,1,2,64,62,64,25,71,925000
25,180,70,73,1,3,59,67,64,64,62,775000
23,186,74,73,1,4,61,60,68,30,65,900000
23,173,70,73,1,3,59,64,66,50,57,900000
24,192,81,73,1,2,45,50,55,64,73,775000
23,179,68,73,1,3,54,62,70,49,56,900000
22,184,81,73,1,3,54,48,52,64,71,775000
22,180,73,73,1,3,62,58,69,28,57,925000
22,175,73,73,1,4,39,59,64,65,67,750000
24,181,74,73,1,2,51,61,61,57,76,775000
22,175,78,73,1,3,52,62,65,63,74,900000
23,178,72,73,1,3,52,61,59,65,62,775000
22,182,73,73,1,4,66,54,70,28,49,900000
23,174,60,73,1,3,60,61,65,55,53,900000
23,191,83,73,1,2,52,53,54,68,74,775000
21,179,71,73,1,3,62,59,68,25,52,925000
22,170,73,73,1,3,53,57,69,32,59,900000
25,193,83,73,1,2,28,36,36,65,77,775000
23,185,78,73,1,5,56,65,66,61,67,775000
24,183,73,73,1,3,50,58,59,59,71,775000
23,165,65,73,1,3,56,60,66,55,56,900000
21,185,72,73,1,3,60,61,66,55,57,900000
24,175,65,73,1,3,58,63,67,61,59,775000
24,194,75,73,1,3,69,37,54,32,72,925000
22,179,73,73,1,2,59,65,67,29,51,900000
24,183,79,73,1,4,67,53,64,22,63,925000
21,179,77,73,1,3,54,62,61,64,65,775000
22,178,73,73,1,4,62,60,70,26,52,900000
22,174,71,73,1,3,30,48,59,65,52,750000
22,191,80,73,1,3,66,49,58,35,71,925000
23,182,77,73,1,3,56,56,70,32,54,900000
24,165,66,72,1,3,63,60,72,29,48,875000
25,180,68,72,1,4,59,62,66,64,67,750000
25,181,79,72,1,4,58,64,66,65,65,750000
24,184,83,72,1,3,48,58,63,62,63,750000
24,169,83,72,1,3,47,59,61,60,78,750000
22,176,61,72,1,3,62,60,67,26,52,875000
23,179,75,72,1,4,62,63,64,44,65,875000
24,172,70,72,1,3,55,58,70,22,43,875000
23,181,79,72,1,3,39,57,64,62,64,750000
24,192,89,72,1,4,53,49,46,65,69,750000
23,188,83,72,1,3,27,30,35,65,76,750000
23,175,70,72,1,3,66,61,68,37,68,875000
25,172,70,72,1,3,34,59,63,65,68,750000
23,180,75,72,1,3,40,51,61,67,65,750000
24,186,81,72,1,3,25,48,56,64,72,750000
23,175,70,72,1,2,56,62,72,40,64,875000
23,181,70,72,1,3,48,61,70,64,66,750000
24,183,72,72,1,3,37,50,60,66,72,750000
24,176,74,72,1,2,36,58,65,62,68,750000
24,178,71,72,1,3,61,63,71,46,56,875000
24,192,85,72,1,3,60,52,61,28,70,900000
24,181,75,72,1,3,42,61,68,60,62,750000
23,175,71,72,1,3,61,63,67,58,71,875000
22,191,83,72,1,3,35,49,50,66,67,750000
21,173,65,72,1,4,55,59,68,44,59,900000
24,180,66,72,1,3,64,68,70,56,43,875000
24,169,67,72,1,3,66,59,71,30,49,875000
21,182,74,72,1,3,27,46,55,65,72,750000
22,180,66,72,1,3,65,61,72,40,60,900000
23,182,71,72,1,3,53,63,65,64,68,875000
24,174,70,72,1,3,56,59,70,27,60,875000
22,184,81,72,1,3,33,55,60,65,67,750000
23,182,70,72,1,3,62,56,72,29,52,875000
21,181,75,72,1,2,35,61,65,67,58,750000
24,188,72,72,1,3,62,48,59,27,67,900000
22,185,83,72,1,3,52,62,67,64,76,875000
23,185,77,72,1,3,45,53,56,65,71,750000
23,173,69,72,1,3,48,54,55,63,66,750000
24,177,70,72,1,3,62,61,67,36,56,875000
24,173,62,72,1,2,50,59,66,61,75,875000
24,170,70,72,1,3,63,57,72,27,36,875000
23,175,68,72,1,3,46,56,63,63,48,750000
23,184,83,72,1,3,27,43,49,64,74,750000
23,184,77,72,1,3,50,62,64,57,70,875000
21,180,74,72,1,3,61,48,63,34,61,900000
23,188,83,72,1,3,25,40,46,65,70,750000
23,176,71,72,1,3,61,64,67,45,65,875000
22,183,75,72,1,3,55,63,61,61,65,750000
24,184,77,72,1,3,66,54,65,32,69,900000
22,168,63,72,1,3,52,60,75,34,44,875000
23,185,83,72,1,3,39,59,59,65,77,750000
21,177,72,72,1,4,60,61,67,31,61,900000
23,177,70,72,1,2,60,54,68,17,55,875000
26,180,70,71,1,3,39,53,52,64,73,725000
24,175,72,71,1,3,70,63,66,27,60,850000
26,187,84,71,1,4,34,58,62,62,73,725000
26,183,82,71,1,3,57,60,61,61,80,725000
24,191,83,71,1,3,65,64,65,52,73,875000
24,177,72,71,1,3,55,59,66,59,71,850000
25,181,79,71,1,3,68,55,62,28,60,875000
23,182,73,71,1,5,58,61,70,27,48,850000
25,169,63,71,1,3,59,62,70,42,41,850000
25,170,70,71,1,3,52,63,71,53,72,850000
25,184,78,71,1,3,32,38,49,63,76,725000
25,185,70,71,1,3,36,52,51,64,73,725000
25,184,73,71,1,2,66,58,65,26,55,875000
24,180,77,71,1,3,64,44,67,26,69,875000
24,172,80,71,1,4,63,63,73,33,56,875000
25,182,77,71,1,3,43,58,54,63,69,700000
22,180,80,71,1,4,65,59,68,26,62,850000
25,188,80,71,1,2,17,30,46,64,75,725000
24,187,87,71,1,3,41,41,53,64,75,725000
24,184,75,71,1,3,34,59,60,63,69,725000
23,182,66,71,1,4,66,62,67,37,65,850000
24,186,76,71,1,3,50,60,63,62,71,725000
24,186,78,71,1,3,68,65,62,61,69,725000
24,180,75,71,1,3,62,60,66,33,62,850000
23,175,71,71,1,3,45,61,63,61,64,725000
25,185,69,71,1,3,41,53,58,65,66,725000
24,183,79,71,1,2,64,53,64,36,57,875000
24,183,73,71,1,3,55,63,71,51,56,850000
23,180,70,71,1,4,58,60,71,43,50,850000
25,185,75,71,1,3,36,48,49,66,72,725000
23,183,75,71,1,3,62,47,66,24,76,875000
24,178,75,71,1,2,36,57,68,60,64,725000
24,175,74,71,1,4,59,58,67,23,56,850000
24,168,70,71,1,3,61,56,71,31,63,850000
23,184,81,71,1,3,61,62,65,49,76,850000
22,177,73,71,1,2,36,55,58,66,68,725000
23,174,65,71,1,4,51,60,67,63,67,850000
25,170,57,71,1,3,59,64,71,48,66,850000
25,190,84,71,1,2,18,36,35,64,76,725000
25,191,75,71,1,3,63,50,57,43,73,875000
24,188,79,71,1,2,28,40,46,66,72,725000
23,184,79,71,1,3,34,45,50,64,70,725000
23,195,84,71,1,3,28,40,32,65,76,725000
24,174,70,71,1,4,50,57,60,63,68,725000
23,178,77,71,1,4,34,64,59,68,69,725000
23,192,80,71,1,3,15,39,38,68,67,725000
24,182,70,71,1,4,32,62,61,63,64,725000
22,185,68,71,1,3,60,65,65,55,70,850000
22,188,80,71,1,3,61,57,70,27,67,875000
24,177,70,71,1,3,38,58,67,62,62,725000
24,180,66,71,1,3,53,61,68,28,58,850000
24,172,69,71,1,2,60,57,68,30,63,850000
24,175,67,71,1,2,57,54,74,25,60,850000
26,185,81,71,1,2,31,38,41,66,77,725000
25,175,70,71,1,3,44,55,65,57,64,700000
24,187,75,71,1,3,59,54,66,30,69,875000
25,174,70,71,1,2,54,58,60,67,52,700000
25,180,73,71,1,3,50,58,65,62,69,700000
23,193,85,71,1,3,26,32,41,64,77,725000
22,186,79,71,1,3,65,43,64,28,68,875000
24,164,58,71,1,4,57,58,75,29,45,850000
25,180,75,71,1,3,65,51,61,25,59,875000
23,178,74,71,1,2,35,56,62,63,68,725000
24,184,74,71,1,3,43,55,62,62,74,725000
25,183,72,71,1,2,61,55,64,27,61,875000
23,178,71,71,1,3,61,60,67,48,57,850000
